ManHinh,Ram,CPU,GPU,TrongLuong,HDD/SSD,DungLuong,Gia,Class,Product
0.847826087,0.0625,0.555555556,0.209944751,0.474468085,0.25,0.5,0.08919495,PhoThong,Aspire E5-576G
0.630434783,0.0625,0.444444444,0.044198895,0.29787234,0.35,0.0625,0.071323168,PhoThong,TravelMate B
0.847826087,0.125,0.694444444,0.08839779,0.504255319,0.25,0.5,0.122807018,PhoThong,Pro P2540UA-AB51
0.760869565,0.125,0.75,0.209944751,0.319148936,0.5,0.25,0.131005083,PhoThong,IdeaPad 510s-14IKB
0.847826087,0.125,0.805555556,0.635359116,0.568085106,0.35,0.125,0.342679128,PhoThong,Thinkpad P51
0.847826087,0.0625,0.305555556,0.055248619,0.425531915,0.15,0.25,0.049844237,PhoThong,X541NA-PD1003Y (N4200/4GB/500GB/W10)
0.847826087,0.0625,0.555555556,0.209944751,0.468085106,0.15,0.25,0.076897852,PhoThong,Aspire 5
0.847826087,0.125,0.444444444,0.17679558,0.429787234,0.25,1,0.124446631,PhoThong,Inspiron 5570
0.940217391,0.1875,0.777777778,0.82320442,0.804255319,0.25,0.5,0.278570257,ChuyenNghiep,Omen 17-an006nv
0.760869565,0.1875,0.722222222,0.127071823,0.29787234,0.35,0.125,0.304640105,VanPhong,Thinkpad T460s
0.722826087,0.125,0.5,0.165745856,0.274468085,0.5,0.25,0.327758649,VanPhong,Spectre x360
0.847826087,0.125,0.694444444,0.270718232,0.404255319,0.15,0.25,0.189211346,PhoThong,ZBook 15u
0.668478261,0.125,0.333333333,0.132596685,0.234042553,0.35,0.0625,0.209050664,VanPhong,Pixelbook (Core
0.722826087,0.125,0.444444444,0.165745856,0.30212766,0.35,0.125,0.30199213,VanPhong,Latitude 7390
0.847826087,0.1875,0.722222222,0.171270718,0.438297872,0.6,0.5625,0.212985735,PhoThong,ZenBook Pro
0.760869565,0.125,0.638888889,0.127071823,0.380851064,0.35,0.0625,0.121331366,PhoThong,Latitude E5470
0.847826087,0.125,0.777777778,0.624309392,0.378723404,0.35,0.125,0.394818823,ChuyenNghiep,Precision M5520
0.760869565,0.125,0.694444444,0.08839779,0.361702128,0.35,0.087,0.22364322,PhoThong,Thinkpad T470
0.847826087,0.125,0.444444444,0.160220994,0.468085106,0.25,0.5,0.110673881,PhoThong,Inspiron 3576
0.722826087,0.125,0.694444444,0.08839779,0.223404255,0.35,0.125,0.274143302,PhoThong,Portege X30-D-10J
0.847826087,0.125,0.5,0.209944751,0.459574468,0.5,0.25,0.206919167,PhoThong,Inspiron 7570
0.847826087,0.0625,0.666666667,0.08839779,0.463829787,0.25,0.5,0.096179702,PhoThong,Vostro 3568
0.722826087,0.0625,0.444444444,0.165745856,0.317021277,0.35,0.0625,0.119035908,PhoThong,ProBook 430
0.847826087,0.0625,0.4,0.127071823,0.40212766,0.35,0.03125,0.040809969,PhoThong,"Lapbook 15,6"
0.847826087,0.0625,0.555555556,0.127071823,0.489361702,0.35,0.0625,0.092638137,PhoThong,ThinkPad E570
0.760869565,0.125,0.444444444,0.165745856,0.372340426,0.35,0.125,0.171995409,PhoThong,ThinkPad E480
0.847826087,0.25,0.75,0.585635359,0.461702128,0.5,0.25,0.383341531,ChuyenNghiep,Precision 3520
0.847826087,0.25,0.777777778,0.674033149,0.438297872,0.5,0.25,0.311362518,PhoThong,XPS 15
0.679347826,0.25,0.75,0.08839779,0.289361702,0.5,0.25,0.294802427,VanPhong,Thinkpad X270
0.679347826,0.25,0.75,0.08839779,0.193617021,0.5,0.25,0.319724545,VanPhong,Zenbook UX390UA
0.847826087,0.125,0.694444444,0.209944751,0.489361702,0.35,0.125,0.165927201,PhoThong,Thinkpad E570
0.722826087,0.5,0.75,0.08839779,0.223404255,0.5,0.25,0.458927693,VanPhong,Portege X30-D-10L
0.847826087,0.125,0.777777778,0.674033149,0.423404255,0.6,0.5625,0.221347762,ChuyenNghiep,VivoBook Pro
0.847826087,0.125,0.694444444,0.447513812,0.468085106,0.25,0.5,0.094933596,PhoThong,Aspire 5
0.940217391,0.375,0.722222222,0.386740331,0.921276596,0.6,0.625,0.208066896,ChuyenNghiep,Rog G752VL-UH71T
0.679347826,0.125,0.638888889,0.127071823,0.276595745,0.35,0.087,0.180193474,VanPhong,Thinkpad X260
0.847826087,0.125,0.5,0.165745856,0.461702128,0.35,0.125,0.147384817,PhoThong,Ideapad 520-15IKBR
0.760869565,0.125,0.777777778,0.08839779,0.314893617,0.5,0.5,0.286768323,PhoThong,EliteBook 840
0.722826087,0.125,0.666666667,0.08839779,0.29787234,0.35,0.125,0.155599279,PhoThong,ThinkPad 13
0.847826087,0.125,0.694444444,0.08839779,0.489361702,0.35,0.125,0.149368749,PhoThong,ThinkPad L570
0.630434783,0.0625,0.305555556,0.055248619,0.255319149,0.35,0.03125,0.055746844,PhoThong,VivoBook E201NA
0.847826087,0.125,0.694444444,0.160220994,0.406382979,0.35,0.125,0.101490408,PhoThong,15-BS026nv (i5-7200U/8GB/256GB/Radeon
0.755434783,0.125,0.444444444,0.165745856,0.29787234,0.35,0.125,0.262174127,VanPhong,Yoga 920-13IKB
0.760869565,0.0625,0.305555556,0.055248619,0.446808511,0.15,0.25,0.04902443,PhoThong,IdeaPad 320-14IAP
0.630434783,0.0625,0.444444444,0.044198895,0.265957447,0.35,0.0078125,0.043449746,PhoThong,Chromebook N23
0.722826087,0.125,0.694444444,0.08839779,0.306382979,0.35,0.125,0.155599279,PhoThong,ThinkPad 13
0.847826087,0.125,0.75,0.08839779,0.425531915,0.6,0.625,0.200688637,PhoThong,ZenBook UX510UX-CN211T
0.847826087,0.0625,0.444444444,0.325966851,0.468085106,0.25,0.5,0.10050828,PhoThong,Aspire A515-51G-59QF
0.722826087,0.125,0.75,0.08839779,0.285106383,0.5,0.25,0.216920807,VanPhong,Envy 13-AB002nv
0.847826087,0.125,0.777777778,0.82320442,0.510638298,0.6,0.625,0.18839154,ChuyenNghiep,Legion Y520-15IKBN
0.722826087,0.125,0.694444444,0.08839779,0.274468085,0.35,0.0625,0.147401213,VanPhong,XPS 13
0.847826087,0.0625,0.75,0.209944751,0.468085106,0.15,0.25,0.104771274,PhoThong,Aspire A515-51G
0.847826087,0.125,0.694444444,0.08839779,0.463829787,0.25,0.5,0.137071651,PhoThong,Vostro 5568
0.847826087,0.25,0.5,0.17679558,0.468085106,0.6,1,0.199908182,PhoThong,Inspiron 5570
0.847826087,0.25,0.5,0.325966851,0.414893617,0.35,0.125,0.229537629,PhoThong,Mi Notebook
0.630434783,0.03125,0.305555556,0.055248619,0.234042553,0.35,0.015625,0.04017052,PhoThong,VivoBook E12
0.847826087,0.0625,0.444444444,0.165745856,0.434042553,0.25,0.5,0.085500902,PhoThong,15-bs190od (i5-8250U/4GB/1TB/W10)
0.847826087,0.375,0.777777778,1,0.476595745,0.5,0.25,0.486637154,ChuyenNghiep,ROG Zephyrus
0.847826087,0.125,0.694444444,0.254143646,0.434042553,0.35,0.125,0.1457616,PhoThong,Probook 450
0.940217391,0.25,0.777777778,0.674033149,0.638297872,0.6,0.625,0.246597803,ChuyenNghiep,FX753VE-GC155T (i7-7700HQ/16GB/1TB
0.847826087,0.125,0.777777778,0.82320442,0.680851064,0.6,0.625,0.229381866,ChuyenNghiep,Legion Y720-15IKB
0.722826087,0.125,0.75,0.08839779,0.280851064,0.35,0.125,0.229381866,VanPhong,Spectre X360
0.760869565,0.125,0.722222222,0.08839779,0.34893617,0.35,0.125,0.209826201,PhoThong,Latitude 5480
0.847826087,0.0625,0.555555556,0.127071823,0.346808511,0.35,0.0625,0.112969339,PhoThong,ProBook 440
0.940217391,0.125,0.444444444,0.17679558,0.595744681,0.6,0.5625,0.1457616,PhoThong,Inspiron 5770
0.760869565,0.125,0.638888889,0.127071823,0.429787234,0.35,0.125,0.219708149,PhoThong,ThinkPad L470
0.847826087,0.0625,0.75,0.198895028,0.468085106,0.25,0.5,0.131005083,PhoThong,IdeaPad 320-15IKB
0.847826087,0.125,0.555555556,0.198895028,0.468085106,0.25,1,0.075258239,PhoThong,IdeaPad 320-15ISK
0.847826087,0.0625,0.694444444,0.149171271,0.489361702,0.15,0.25,0.095917364,PhoThong,Inspiron 3567
0.847826087,0.125,0.777777778,0.08839779,0.404255319,0.35,0.125,0.225774717,PhoThong,Latitude 5580
0.940217391,0.25,0.777777778,0.878453039,0.940425532,0.6,0.5625,0.493977701,ChuyenNghiep,Alienware 17
0.847826087,0.125,0.694444444,0.08839779,0.425531915,0.15,0.25,0.141006722,PhoThong,Satellite Pro
0.847826087,0.125,0.75,0.375690608,0.425531915,0.6,0.625,0.212985735,PhoThong,Zenbook UX510UW-FI095T
0.722826087,0.0625,0.305555556,0.055248619,0.255319149,0.35,0.015625,0.060501722,PhoThong,SmartBook Edge
0.847826087,0.125,0.694444444,0.82320442,0.489361702,0.6,0.5625,0.270372192,ChuyenNghiep,ROG Strix
0.847826087,0.125,0.777777778,0.254143646,0.410638298,0.35,0.125,0.224463027,PhoThong,Latitude 5580
0.847826087,0.125,0.444444444,0.17679558,0.468085106,0.35,0.125,0.130744384,PhoThong,Inspiron 5570
0.847826087,0.0625,0.444444444,0.132596685,0.395744681,0.35,0.125,0.065418921,PhoThong,250 G6
0.940217391,0.1875,0.777777778,0.82320442,0.557446809,0.25,0.5,0.294966388,ChuyenNghiep,Omen 15-ce006nv
0.760869565,0.125,0.75,0.209944751,0.39787234,0.35,0.125,0.140842761,PhoThong,Thinkpad E470
0.722826087,0.125,0.5,0.165745856,0.255319149,0.35,0.125,0.229381866,VanPhong,XPS 13
0.760869565,0.0625,0.555555556,0.127071823,0.340425532,0.35,0.0625,0.120654206,PhoThong,Vostro 5468
0.722826087,0.125,0.75,0.08839779,0.285106383,0.35,0.125,0.187735694,VanPhong,Envy 13-AB020nr
0.847826087,0.125,0.694444444,0.674033149,0.510638298,0.25,0.5,0.130841121,ChuyenNghiep,Aspire 7
0.847826087,0.0625,0.5,0.038674033,0.425531915,0.15,0.25,0.057222495,PhoThong,VivoBook X540YA-XX519T
0.847826087,0.0625,0.666666667,0.08839779,0.446808511,0.35,0.0625,0.115674701,PhoThong,ProBook 450
0.760869565,0.0625,0.694444444,0.08839779,0.39787234,0.15,0.25,0.128709625,PhoThong,ThinkPad E470
0.847826087,0.0625,0.638888889,0.127071823,0.457446809,0.25,0.5,0.075807509,PhoThong,V310-15ISK (i5-6200U/4GB/1TB/FHD/No
0.847826087,0.0625,0.555555556,0.127071823,0.395744681,0.15,0.25,0.065092638,PhoThong,250 G6
0.847826087,0.125,0.75,0.08839779,0.423404255,0.5,0.25,0.283489097,PhoThong,ThinkPad T570
0.847826087,0.0625,0.555555556,0.127071823,0.468085106,0.35,0.0625,0.081816691,PhoThong,IdeaPad 320-15ISK
0.847826087,0.125,0.694444444,0.08839779,0.404255319,0.35,0.125,0.183143138,PhoThong,Latitude 5580
0.940217391,0.25,0.777777778,0.878453039,0.940425532,0.6,0.625,0.442531563,ChuyenNghiep,Alienware 17
0.940217391,0.125,0.555555556,0.127071823,0.563829787,0.25,0.5,0.089219544,PhoThong,17-X047na (i3-6006U/8GB/1TB/W10)
0.940217391,0.125,0.75,0.254143646,0.559574468,0.25,0.5,0.209870471,PhoThong,ProBook 470
0.847826087,0.0625,0.305555556,0.055248619,0.425531915,0.15,0.25,0.036727332,PhoThong,A541NA-GO342 (N3350/4GB/500GB/Linux)
0.722826087,0.0625,0.4,0.127071823,0.287234043,0.35,0.015625,0.041810133,PhoThong,SmartBook 130
0.940217391,0.09375,0.75,0.209944751,0.595744681,0.6,0.5625,0.155599279,PhoThong,IdeaPad 320-17IKB
0.847826087,0.09375,0.694444444,0.17679558,0.406382979,0.35,0.0625,0.093277586,PhoThong,15-bw007nv (A10-9620P/6GB/128GB/Radeon
0.847826087,0.0625,0.555555556,0.149171271,0.463829787,0.25,0.5,0.10131169,PhoThong,Vostro 3568
0.630434783,0.0625,0.555555556,0.055248619,0.265957447,0.35,0.015625,0.057222495,VanPhong,Spin SP111-31
0.847826087,0.0625,0.75,0.08839779,0.436170213,0.35,0.0625,0.103295622,PhoThong,V330-15IKB (i3-7130U/4GB/128GB/FHD/W10)
0.722826087,0.25,0.333333333,0.099447514,0.246808511,0.5,0.25,0.322183965,VanPhong,EliteBook 1030
0.940217391,0.125,0.777777778,0.585635359,0.723404255,0.35,0.125,0.491719954,PhoThong,Thinkpad P71
0.847826087,0.125,0.694444444,0.674033149,0.531914894,0.6,0.5625,0.137563535,PhoThong,FX553VD-DM627T (i5-7300HQ/8GB/1TB
0.722826087,0.125,0.444444444,0.165745856,0.257446809,0.35,0.0625,0.262174127,VanPhong,XPS 13
0.847826087,0.0625,0.722222222,0.08839779,0.410638298,0.15,0.25,0.157238892,PhoThong,Latitude 5580
0.847826087,0.125,0.694444444,0.08839779,0.468085106,0.25,0.5,0.121167404,PhoThong,Lifebook A557
0.847826087,0.0625,0.305555556,0.060773481,0.468085106,0.15,0.25,0.056402689,PhoThong,IdeaPad 320-15IAP
0.760869565,0.0625,0.694444444,0.08839779,0.429787234,0.15,0.25,0.162321692,PhoThong,ThinkPad L470
0.940217391,0.125,0.777777778,0.624309392,0.668085106,0.15,0.25,0.305130349,ChuyenNghiep,ZBook 17
0.760869565,0.125,0.444444444,0.132596685,0.412765957,0.25,1,0.063780948,PhoThong,14-am079na (N3710/8GB/2TB/W10)
0.847826087,0.09375,0.833333333,0.17679558,0.414893617,0.35,0.125,0.106410887,PhoThong,15-cd005nv (A9-9420/6GB/256GB/Radeon
0.847826087,0.125,0.694444444,0.08839779,0.489361702,0.35,0.125,0.136087883,PhoThong,Thinkpad E570
0.847826087,0.0625,0.444444444,0.08839779,0.436170213,0.15,0.25,0.112313494,PhoThong,V330-15IKB (i5-8250U/4GB/500GB/FHD/W10)
0.760869565,0.0625,0.4,0.127071823,0.29787234,0.35,0.015625,0.040826365,PhoThong,SmartBook 141
0.760869565,0.25,0.75,0.08839779,0.263829787,0.5,0.25,0.305787834,VanPhong,Tecra X40-D-10H
0.940217391,0.5,0.75,0.878453039,0.978723404,0.6,0.625,0.436628956,ChuyenNghiep,IdeaPad Y910-17ISK
0.940217391,0.25,0.805555556,0.878453039,0.880851064,0.75,0.75,0.447450402,ChuyenNghiep,GT73VR Titan
0.847826087,0.125,0.75,0.149171271,0.468085106,0.35,0.125,0.122808657,PhoThong,Inspiron 3567
0.760869565,0.0625,0.305555556,0.055248619,0.308510638,0.35,0.015625,0.063780948,PhoThong,SmartBook Edge
0.847826087,0.125,0.722222222,0.08839779,0.404255319,0.15,0.25,0.165358255,PhoThong,Latitude 5580
0.722826087,0.0625,0.666666667,0.08839779,0.317021277,0.35,0.0625,0.117888178,PhoThong,ProBook 430
0.847826087,0.25,0.777777778,0.254143646,0.410638298,0.35,0.125,0.252072471,PhoThong,Latitude 5580
0.630434783,0.0625,0.444444444,0.044198895,0.268085106,0.35,0.0078125,0.048368585,PhoThong,Chromebook 11
0.940217391,0.25,0.75,0.845303867,0.957446809,0.6,0.5625,0.385145106,ChuyenNghiep,GT80S 6QE
0.940217391,0.25,0.777777778,0.674033149,0.804255319,0.6,0.625,0.245614035,ChuyenNghiep,Omen 17-AN010nv
0.760869565,0.1875,0.722222222,0.127071823,0.29787234,0.35,0.125,0.274307263,VanPhong,Thinkpad T460s
0.847826087,0.1875,0.5,0.08839779,0.468085106,0.25,0.5,0.099852435,PhoThong,Ideapad 320-15IKBR
0.940217391,0.125,0.694444444,0.82320442,0.580851064,0.6,0.5625,0.29021151,ChuyenNghiep,ROG Strix
0.847826087,0.125,0.694444444,0.127071823,0.468085106,0.25,0.5,0.121167404,VanPhong,TP501UA-CJ131T (i5-7200U/8GB/1TB/W10)
0.847826087,0.1875,1,0.17679558,0.468085106,0.5,0.25,0.155599279,PhoThong,IdeaPad 320-15ABR
0.630434783,0.0625,0.277777778,0.132596685,0.295744681,0.35,0.0625,0.098868667,VanPhong,Inspiron 3179
0.847826087,0.25,0.777777778,0.674033149,0.531914894,0.6,0.5625,0.278570257,PhoThong,Notebook Odyssey
0.940217391,0.0625,0.555555556,0.127071823,0.595744681,0.15,0.25,0.08673553,PhoThong,V320-17ISK (i3-6006U/4GB/500GB/FHD/No
0.847826087,0.125,0.638888889,0.127071823,0.487234043,0.25,0.5,0.075258239,PhoThong,IdeaPad 110-15ISK
0.722826087,0.125,0.75,0.08839779,0.291489362,0.5,0.25,0.332021643,VanPhong,ThinkPad Yoga
0.760869565,0.125,0.694444444,0.259668508,0.361702128,0.35,0.125,0.241678964,PhoThong,Thinkpad T470p
0.679347826,0.125,0.694444444,0.08839779,0.285106383,0.35,0.125,0.27381538,VanPhong,Latitude 5289
0.847826087,0.125,0.777777778,0.585635359,0.438297872,0.35,0.125,0.289063781,ChuyenNghiep,Precision 3520
0.847826087,0.125,0.75,0.08839779,0.391489362,0.35,0.125,0.199868831,PhoThong,EliteBook 850
0.847826087,0.0625,0.666666667,0.08839779,0.446808511,0.15,0.25,0.109604853,PhoThong,ProBook 450
0.760869565,0.0625,0.305555556,0.055248619,0.340425532,0.35,0.015625,0.053943269,PhoThong,Aspire 1
0.940217391,0.25,0.75,0.53038674,0.880851064,0.6,0.5625,0.36055091,ChuyenNghiep,Laptop MSI
0.847826087,0.0625,0.555555556,0.149171271,0.463829787,0.25,0.5,0.076242007,PhoThong,Vostro 3568
0.847826087,0.25,0.777777778,0.82320442,0.382978723,0.6,1,0.37694704,ChuyenNghiep,GS63VR 7RF
0.847826087,0.125,0.694444444,0.127071823,0.468085106,0.35,0.125,0.229381866,PhoThong,Tecra Z50-C-144
0.847826087,0.09375,0.694444444,0.08839779,0.510638298,0.25,0.5,0.092474176,PhoThong,IdeaPad 310-15IKB
0.847826087,0.125,0.777777778,0.259668508,0.425531915,0.35,0.125,0.212985735,VanPhong,Yoga 720-15IKB
0.760869565,0.0625,0.444444444,0.132596685,0.340425532,0.35,0.0625,0.057222495,PhoThong,Swift SF114-31-P5HY
0.847826087,0.5,0.861111111,0.635359116,0.531914894,0.5,0.5,0.803246434,PhoThong,Thinkpad P51
0.847826087,0.25,0.722222222,0.375690608,0.55106383,0.25,0.5,0.144123627,ChuyenNghiep,Inspiron 7559
0.847826087,0.0625,0.555555556,0.127071823,0.463829787,0.25,0.5,0.072782423,PhoThong,Vostro 3568
0.847826087,0.0625,0.555555556,0.127071823,0.478723404,0.25,0.5,0.058862109,PhoThong,Inspiron 3567
0.847826087,0.0625,0.722222222,0.08839779,0.410638298,0.15,0.25,0.142482374,PhoThong,Latitude 5580
0.940217391,0.125,0.777777778,0.674033149,0.638297872,0.6,0.5625,0.191506804,ChuyenNghiep,FX753VD-GC007T (i7-7700HQ/8GB/1TB
0.847826087,0.0625,0.694444444,0.149171271,0.463829787,0.35,0.0625,0.093293983,PhoThong,Vostro 3568
0.847826087,0.125,0.75,0.08839779,0.391489362,0.5,0.25,0.227742253,VanPhong,EliteBook 850
0.847826087,0.25,0.777777778,0.878453039,0.625531915,0.6,0.625,0.371841285,ChuyenNghiep,GT62VR 7RE
0.630434783,0.0625,0.444444444,0.044198895,0.265957447,0.35,0.015625,0.062141335,VanPhong,CB5-132T-C9KK (N3160/4GB/32GB/Chrome
0.760869565,0.125,0.722222222,0.08839779,0.491489362,0.35,0.125,0.184292507,PhoThong,ProBook 650
0.760869565,0.125,0.638888889,0.127071823,0.35106383,0.35,0.125,0.240203312,PhoThong,ThinkPad T470
0.847826087,0.0625,0.444444444,0.17679558,0.468085106,0.25,0.5,0.127233973,PhoThong,Inspiron 5570
0.847826087,0.125,0.694444444,0.08839779,0.468085106,0.35,0.125,0.131005083,PhoThong,LifeBook A557
0.847826087,0.0625,0.638888889,0.127071823,0.4,0.15,0.25,0.152811936,PhoThong,EliteBook 850
0.847826087,0.125,0.75,0.198895028,0.468085106,0.25,0.5,0.147401213,PhoThong,IdeaPad 320-15IKB
0.760869565,0.03125,0.4,0.127071823,0.29787234,0.35,0.015625,0.039186752,PhoThong,SmartBook 140
0.847826087,0.0625,0.694444444,0.08839779,0.468085106,0.35,0.0625,0.076733891,PhoThong,IdeaPad 320-15IKBN
0.722826087,0.09375,0.694444444,0.08839779,0.319148936,0.25,0.5,0.104772914,VanPhong,Q304UA-BHI5T11 (i5-7200U/6GB/1TB/FHD/W10)
0.847826087,0.125,0.777777778,0.674033149,0.425531915,0.35,0.125,0.298409575,PhoThong,XPS 15
0.760869565,0.25,0.75,0.08839779,0.234042553,0.5,0.25,0.31152648,VanPhong,ZenBook 3
0.847826087,0.25,0.777777778,0.331491713,0.557446809,0.6,0.625,0.24249877,ChuyenNghiep,Inspiron 7567
0.847826087,0.0625,0.444444444,0.165745856,0.382978723,0.35,0.125,0.135923922,PhoThong,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10)
0.847826087,0.0625,0.555555556,0.198895028,0.468085106,0.25,0.5,0.094933596,PhoThong,Ideapad 320-15ISK
0.847826087,0.125,0.305555556,0.055248619,0.425531915,0.25,0.5,0.065420561,PhoThong,X541NA-GO414T (N3350/8GB/1TB/W10)
0.847826087,0.125,0.694444444,0.674033149,0.423404255,0.25,0.5,0.148650598,PhoThong,VivoBook Pro
0.722826087,0.125,0.444444444,0.165745856,0.261702128,0.35,0.125,0.306443679,VanPhong,XPS 13
0.760869565,0.03125,0.444444444,0.044198895,0.30212766,0.35,0.015625,0.040826365,PhoThong,IdeaPad 100S-14IBR
0.722826087,0.125,0.75,0.08839779,0.291489362,0.35,0.125,0.288148877,VanPhong,Thinkpad Yoga
0.847826087,0.25,0.777777778,0.674033149,0.438297872,0.5,0.5,0.393343171,PhoThong,XPS 15
0.847826087,0.125,0.777777778,0.674033149,0.531914894,0.6,0.5625,0.181833087,ChuyenNghiep,Legion Y520-15IKBN
0.923913043,0.125,0.833333333,0.149171271,0.553191489,0.25,0.5,0.085407444,PhoThong,17-AK091ND (A9-9420/8GB/1TB/W10)
0.760869565,0.25,0.75,0.08839779,0.242553191,0.5,0.25,0.401705198,VanPhong,ThinkPad X1
0.847826087,0.125,0.777777778,0.331491713,0.531914894,0.25,0.5,0.191670766,ChuyenNghiep,ROG GL553VE-FY022
0.847826087,0.0625,0.555555556,0.127071823,0.510638298,0.15,0.25,0.073782587,PhoThong,Extensa EX2540
0.760869565,0.0625,0.444444444,0.127071823,0.304255319,0.35,0.015625,0.044925398,PhoThong,IdeaPad 100S-14IBR
0.760869565,0.125,0.694444444,0.232044199,0.382978723,0.35,0.125,0.150680439,VanPhong,Swift 3
0.760869565,0.25,0.777777778,0.82320442,0.414893617,0.35,0.125,0.426135432,ChuyenNghiep,Blade Pro
0.722826087,0.125,0.638888889,0.127071823,0.255319149,0.35,0.125,0.198885063,PhoThong,Portege Z30-C-16J
0.679347826,0.125,0.75,0.08839779,0.289361702,0.35,0.125,0.259714707,VanPhong,Thinkpad X270
0.940217391,0.5,0.75,0.944751381,0.808510638,0.5,0.25,0.458927693,ChuyenNghiep,ROG G701VI
0.847826087,0.125,0.694444444,0.674033149,0.510638298,0.25,0.5,0.116248565,ChuyenNghiep,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce
0.722826087,0.125,0.444444444,0.165745856,0.255319149,0.35,0.125,0.237727496,VanPhong,XPS 13
0.847826087,0.125,0.777777778,0.331491713,0.468085106,0.6,0.5625,0.195409083,ChuyenNghiep,GL62M 7REX
0.847826087,0.0625,0.555555556,0.127071823,0.395744681,0.15,0.25,0.05982948,PhoThong,250 G6
0.847826087,0.125,0.694444444,0.08839779,0.425531915,0.15,0.25,0.174454829,PhoThong,Tecra A50-D-11M
0.847826087,0.125,0.5,0.17679558,0.468085106,0.35,0.125,0.150680439,PhoThong,Inspiron 5570
0.847826087,0.25,0.5,0.17679558,0.468085106,0.6,1,0.186096081,PhoThong,Inspiron 5570
0.847826087,0.125,0.722222222,0.375690608,0.704255319,0.6,0.5625,0.196097721,ChuyenNghiep,IdeaPad Y700-15ISK
0.940217391,0.5,0.777777778,0.878453039,0.940425532,0.75,0.75,0.516046893,ChuyenNghiep,Alienware 17
0.760869565,0.125,0.666666667,0.127071823,0.331914894,0.35,0.125,0.201508444,PhoThong,Latitude E7470
0.847826087,0.0625,0.305555556,0.055248619,0.468085106,0.15,0.25,0.068699787,PhoThong,Ideapad 320-15IAP
0.847826087,0.0625,0.638888889,0.127071823,0.468085106,0.15,0.25,0.087719298,PhoThong,IdeaPad 320-15ISK
0.847826087,0.09375,0.555555556,0.149171271,0.434042553,0.25,0.5,0.088375143,PhoThong,15-ay047nv (i3-6006U/6GB/1TB/Radeon
0.940217391,0.125,0.777777778,0.82320442,0.574468085,0.6,0.5625,0.24377275,ChuyenNghiep,GP72VR Leopard
0.847826087,0.0625,0.583333333,0.127071823,0.446808511,0.35,0.0625,0.08165273,PhoThong,Satellite Pro
0.847826087,0.125,0.694444444,0.08839779,0.438297872,0.25,0.5,0.156583046,PhoThong,Latitude 3580
0.847826087,0.125,0.75,0.17679558,0.446808511,0.25,0.5,0.122151172,PhoThong,15-bs012nv (i7-7500U/8GB/1TB/Radeon
0.847826087,0.125,0.694444444,0.08839779,0.425531915,0.35,0.125,0.206263322,PhoThong,Tecra Z50-D-10E
0.847826087,0.0625,0.555555556,0.127071823,0.446808511,0.35,0.0625,0.067552058,PhoThong,Aspire 3
0.733695652,0.125,0.777777778,0.226519337,0.266382979,0.35,0.125,0.306255124,VanPhong,Surface Laptop
0.847826087,0.125,0.694444444,0.149171271,0.404255319,0.6,0.5625,0.13411215,PhoThong,V310-15ISK (i5-7200U/8GB/1TB
0.722826087,0.125,0.694444444,0.08839779,0.276595745,0.35,0.125,0.16953599,VanPhong,Yoga 720-13IKB
0.847826087,0.0625,0.611111111,0.038674033,0.468085106,0.35,0.0625,0.057222495,PhoThong,IdeaPad 320-15AST
0.760869565,0.0625,0.666666667,0.209944751,0.346808511,0.35,0.0625,0.114608952,VanPhong,Pavilion X360
0.847826087,0.25,0.777777778,0.674033149,0.510638298,0.6,0.625,0.212165929,ChuyenNghiep,GP62 7RDX
0.760869565,0.125,0.694444444,0.08839779,0.234042553,0.35,0.125,0.186096081,VanPhong,Zenbook 3
0.630434783,0.125,0.305555556,0.055248619,0.29787234,0.35,0.03125,0.081160846,VanPhong,Chromebook X360
0.847826087,0.125,0.5,0.08839779,0.231914894,0.5,0.25,0.37694704,VanPhong,Gram 15Z975
0.847826087,0.25,0.694444444,0.331491713,0.531914894,0.35,0.125,0.212985735,ChuyenNghiep,Aspire VX5-591G
0.847826087,0.125,0.694444444,0.674033149,0.468085106,0.35,0.125,0.163616986,ChuyenNghiep,GV62M 7RD
0.847826087,0.0625,0.305555556,0.055248619,0.395744681,0.35,0.0625,0.068699787,PhoThong,L502NA-GO052T (N3350/4GB/128GB/W10)
0.847826087,0.25,0.694444444,0.82320442,0.682978723,0.6,0.5625,0.336284637,ChuyenNghiep,Alienware 15
0.940217391,0.0625,0.555555556,0.149171271,0.531914894,0.35,0.125,0.114608952,PhoThong,17-bs000nv I3
0.722826087,0.125,0.5,0.165745856,0.253191489,0.5,0.25,0.245777996,VanPhong,Yoga 730
0.847826087,0.25,0.805555556,0.878453039,0.742553191,0.6,0.625,0.461346122,ChuyenNghiep,Alienware 15
0.847826087,0.0625,0.694444444,0.160220994,0.395744681,0.15,0.25,0.100444335,PhoThong,250 G6
0.847826087,0.0625,0.555555556,0.149171271,0.468085106,0.25,0.5,0.089468765,PhoThong,Inspiron 3567
0.940217391,0.09375,0.666666667,0.187845304,0.563829787,0.25,1,0.093293983,PhoThong,17-Y002nv (A10-9600P/6GB/2TB/Radeon
0.847826087,0.0625,0.444444444,0.154696133,0.446808511,0.15,0.25,0.052139695,PhoThong,V110-15ISK (3855U/4GB/500GB/W10)
